%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=212616, 2014/06/24 16:47:19.17)
78 547 3.385500e-03 0 0 1.044850e-04 1.780871e-04 3.841542e-04 
79 554 3.209842e-03 0 0 9.699112e-05 1.599447e-04 3.412587e-04 
80 561 2.746094e-03 0 0 7.712265e-05 1.299814e-04 2.731210e-04 
81 568 3.121087e-03 0 0 9.597491e-05 1.400453e-04 3.586420e-04 
82 575 2.897176e-03 0 0 8.556747e-05 1.255663e-04 3.240034e-04 
83 582 2.463173e-03 0 0 6.757391e-05 1.038276e-04 2.647060e-04 
84 589 2.363934e-03 0 0 6.085279e-05 1.031998e-04 2.387319e-04 
85 596 1.781565e-03 0 0 4.289424e-05 7.308555e-05 1.667588e-04 
86 603 1.384306e-03 0 0 3.126187e-05 5.335040e-05 1.201222e-04 
87 610 1.214146e-03 0 0 2.568776e-05 4.342868e-05 9.914321e-05 
88 617 1.310593e-03 0 0 3.043277e-05 5.058248e-05 1.152737e-04 
89 624 1.039235e-03 0 0 2.321598e-05 3.753833e-05 8.611353e-05 
90 631 9.545161e-04 0 0 2.093408e-05 3.292598e-05 8.024854e-05 
91 638 7.451246e-04 0 0 1.521536e-05 2.405018e-05 5.823520e-05 
92 645 5.835863e-04 0 0 1.102896e-05 1.743196e-05 4.256216e-05 
93 652 5.302273e-04 0 0 9.726720e-06 1.467395e-05 3.586704e-05 
94 659 4.255565e-04 0 0 7.328591e-06 1.097111e-05 2.662591e-05 
