%  columns="iteration, evaluation, sigma, max axis length, min axis length, all principal axes lengths (sorted square roots of eigenvalues of C)" (startseed=212616, 2014/06/24 16:47:19.17)
25 176 9.094990e-01 7.713681e-01 3.019924e-01 3.019924e-01 4.052636e-01 7.713681e-01 
26 183 9.455415e-01 7.782047e-01 2.912156e-01 2.912156e-01 3.887311e-01 7.782047e-01 
27 190 8.160002e-01 7.367423e-01 2.835010e-01 2.835010e-01 3.666137e-01 7.367423e-01 
28 197 7.066818e-01 6.861522e-01 2.762977e-01 2.762977e-01 3.461802e-01 6.861522e-01 
29 204 6.510339e-01 6.537660e-01 2.908118e-01 2.908118e-01 3.247967e-01 6.537660e-01 
30 211 5.807025e-01 6.183591e-01 2.785459e-01 2.785459e-01 3.012441e-01 6.183591e-01 
31 218 6.051676e-01 6.802105e-01 2.582982e-01 2.582982e-01 2.918671e-01 6.802105e-01 
32 225 8.216515e-01 9.520822e-01 2.398510e-01 2.398510e-01 2.697824e-01 9.520822e-01 
33 232 7.718585e-01 9.160714e-01 2.291540e-01 2.291540e-01 2.745493e-01 9.160714e-01 
34 239 7.197817e-01 8.546728e-01 2.232093e-01 2.232093e-01 2.640798e-01 8.546728e-01 
35 246 6.860207e-01 8.450321e-01 2.099875e-01 2.099875e-01 2.561984e-01 8.450321e-01 
36 253 7.342794e-01 8.195690e-01 2.050595e-01 2.050595e-01 2.821422e-01 8.195690e-01 
37 260 7.821359e-01 8.962288e-01 1.939882e-01 1.939882e-01 2.707982e-01 8.962288e-01 
38 267 6.737167e-01 8.807685e-01 1.832302e-01 1.832302e-01 2.634250e-01 8.807685e-01 
39 274 6.755149e-01 9.300041e-01 1.718575e-01 1.718575e-01 2.529342e-01 9.300041e-01 
40 281 5.379267e-01 8.681524e-01 1.609997e-01 1.609997e-01 2.356218e-01 8.681524e-01 
41 288 5.610867e-01 8.148848e-01 1.608772e-01 1.608772e-01 2.418961e-01 8.148848e-01 
42 295 4.850062e-01 7.666572e-01 1.515110e-01 1.515110e-01 2.314927e-01 7.666572e-01 
43 302 4.268486e-01 7.288126e-01 1.481833e-01 1.481833e-01 2.201617e-01 7.288126e-01 
44 309 3.174970e-01 6.781280e-01 1.380382e-01 1.380382e-01 2.049636e-01 6.781280e-01 
45 316 2.906672e-01 6.299220e-01 1.314718e-01 1.314718e-01 2.134719e-01 6.299220e-01 
46 323 2.795600e-01 6.468504e-01 1.252910e-01 1.252910e-01 1.984154e-01 6.468504e-01 
47 330 2.302666e-01 5.999761e-01 1.191296e-01 1.191296e-01 1.836054e-01 5.999761e-01 
48 337 2.132206e-01 5.543250e-01 1.130018e-01 1.130018e-01 1.849417e-01 5.543250e-01 
49 344 2.119360e-01 5.192548e-01 1.232683e-01 1.232683e-01 1.747200e-01 5.192548e-01 
50 351 1.652538e-01 4.879513e-01 1.149762e-01 1.149762e-01 1.634119e-01 4.879513e-01 
51 358 1.234017e-01 4.530883e-01 1.063251e-01 1.063251e-01 1.509919e-01 4.530883e-01 
52 365 1.084361e-01 4.229247e-01 9.929070e-02 9.929070e-02 1.495135e-01 4.229247e-01 
53 372 9.617804e-02 3.962402e-01 9.518737e-02 9.518737e-02 1.432229e-01 3.962402e-01 
54 379 7.687062e-02 3.709780e-01 9.050065e-02 9.050065e-02 1.326447e-01 3.709780e-01 
55 386 6.366489e-02 3.447104e-01 8.623349e-02 8.623349e-02 1.229193e-01 3.447104e-01 
56 393 5.249973e-02 3.205451e-01 8.254820e-02 8.254820e-02 1.150542e-01 3.205451e-01 
57 400 4.338087e-02 2.996273e-01 7.689648e-02 7.689648e-02 1.090084e-01 2.996273e-01 
58 407 3.977427e-02 2.809259e-01 7.608692e-02 7.608692e-02 1.034179e-01 2.809259e-01 
59 414 3.811413e-02 2.977494e-01 7.182764e-02 7.182764e-02 9.601172e-02 2.977494e-01 
60 421 2.934395e-02 2.775016e-01 6.670128e-02 6.670128e-02 8.941695e-02 2.775016e-01 
61 428 2.193621e-02 2.569072e-01 6.230719e-02 6.230719e-02 8.368999e-02 2.569072e-01 
62 435 2.258728e-02 2.609285e-01 6.186853e-02 6.186853e-02 8.160512e-02 2.609285e-01 
63 442 2.427485e-02 2.420162e-01 6.393354e-02 6.393354e-02 8.210233e-02 2.420162e-01 
64 449 2.497834e-02 2.543117e-01 5.998085e-02 5.998085e-02 7.921180e-02 2.543117e-01 
65 456 2.252519e-02 2.478661e-01 5.577339e-02 5.577339e-02 7.702327e-02 2.478661e-01 
66 463 2.422045e-02 2.376462e-01 5.185521e-02 5.185521e-02 8.360129e-02 2.376462e-01 
67 470 1.946609e-02 2.208058e-01 4.890687e-02 4.890687e-02 8.012196e-02 2.208058e-01 
68 477 1.906816e-02 2.060191e-01 4.799957e-02 4.799957e-02 8.050175e-02 2.060191e-01 
69 484 1.597665e-02 1.907286e-01 4.585934e-02 4.585934e-02 7.962811e-02 1.907286e-01 
70 491 1.350283e-02 1.767594e-01 4.288147e-02 4.288147e-02 7.634327e-02 1.767594e-01 
71 498 1.082000e-02 1.666471e-01 4.099405e-02 4.099405e-02 7.113073e-02 1.666471e-01 
72 505 8.433615e-03 1.554464e-01 3.845291e-02 3.845291e-02 6.627181e-02 1.554464e-01 
73 512 7.191722e-03 1.491252e-01 3.615330e-02 3.615330e-02 6.198099e-02 1.491252e-01 
74 519 6.800482e-03 1.412649e-01 3.378022e-02 3.378022e-02 6.333524e-02 1.412649e-01 
75 526 5.881852e-03 1.311665e-01 3.186402e-02 3.186402e-02 6.233350e-02 1.311665e-01 
76 533 4.402543e-03 1.218995e-01 2.952967e-02 2.952967e-02 5.784531e-02 1.218995e-01 
77 540 3.883555e-03 1.204382e-01 2.786146e-02 2.786146e-02 5.374234e-02 1.204382e-01 
78 547 3.385500e-03 1.156078e-01 2.585758e-02 2.585758e-02 5.060954e-02 1.156078e-01 
79 554 3.209842e-03 1.082016e-01 2.676764e-02 2.676764e-02 4.769810e-02 1.082016e-01 
80 561 2.746094e-03 1.009150e-01 2.503480e-02 2.503480e-02 4.593993e-02 1.009150e-01 
81 568 3.121087e-03 1.172522e-01 2.412401e-02 2.412401e-02 4.281438e-02 1.172522e-01 
82 575 2.897176e-03 1.145118e-01 2.248356e-02 2.248356e-02 4.048653e-02 1.145118e-01 
83 582 2.463173e-03 1.103336e-01 2.114596e-02 2.114596e-02 3.817820e-02 1.103336e-01 
84 589 2.363934e-03 1.035496e-01 1.962596e-02 1.962596e-02 4.073846e-02 1.035496e-01 
85 596 1.781565e-03 9.608176e-02 1.825461e-02 1.825461e-02 3.819776e-02 9.608176e-02 
86 603 1.384306e-03 8.905857e-02 1.707649e-02 1.707649e-02 3.608364e-02 8.905857e-02 
87 610 1.214146e-03 8.347926e-02 1.639751e-02 1.639751e-02 3.401747e-02 8.347926e-02 
88 617 1.310593e-03 9.170399e-02 1.559395e-02 1.559395e-02 3.334870e-02 9.170399e-02 
89 624 1.039235e-03 8.653539e-02 1.474292e-02 1.474292e-02 3.105226e-02 8.653539e-02 
90 631 9.545161e-04 8.780350e-02 1.395006e-02 1.395006e-02 2.889673e-02 8.780350e-02 
91 638 7.451246e-04 8.156660e-02 1.300774e-02 1.300774e-02 2.728826e-02 8.156660e-02 
92 645 5.835863e-04 7.592078e-02 1.211284e-02 1.211284e-02 2.564763e-02 7.592078e-02 
93 652 5.302273e-04 7.047076e-02 1.225489e-02 1.225489e-02 2.370449e-02 7.047076e-02 
94 659 4.255565e-04 6.516684e-02 1.190310e-02 1.190310e-02 2.207880e-02 6.516684e-02 
